player_id,player_name,season,team,G,GS,IP,TBF,W,L,S,HD,H,HR,BB,SO,ERA,WHIP,WAR,FIP,RA9,rRA9,rRA9pf,K_pct,BB_pct,HR_per9,K_minus_BB,K_pct_reg,BB_pct_reg,HR_per9_reg,ERA_reg,FIP_reg
11310,박세웅,2025,25 P,29,28,160.2,722,11,13,0,0,183,15,54,156,4.93,1.48,1.95,3.84,5.55,5.25,5.14,0.2160664819944598,0.074792243767313,0.8426966292134832,0.1412742382271468,0.21613097379119708,0.07474415577242116,0.8415626631981127,4.921073552250064,3.837782798959572
11318,엄상백,2024,24 P,29,29,156.2,675,13,10,0,0,164,26,42,159,4.88,1.31,3.39,4.67,5.06,4.91,4.74,0.2355555555555555,0.0622222222222222,1.4980793854033292,0.1733333333333333,0.2354084508871034,0.06224970992306977,1.4945241902604491,4.8738640460795954,4.667443122114297
11368,켈리,2016,16 P,31,31,200.1,846,9,8,0,0,205,15,60,152,3.68,1.32,6.44,4.27,4.09,3.87,3.85,0.1796690307328605,0.0709219858156028,0.6746626686656672,0.1087470449172576,0.17961893876905152,0.070937520926526,0.6756754860714205,3.682553568650431,4.272256145556287
11368,켈리,2017,17 P,30,30,190.0,815,16,7,0,0,204,16,45,189,3.6,1.31,5.35,3.6,4.03,3.99,3.88,0.2319018404907975,0.0552147239263803,0.7578947368421053,0.1766871165644171,0.23161696673329443,0.05524152943888094,0.7589474476121013,3.6016767745707345,3.6051141319177913
11368,켈리,2018,18 P,28,28,158.1,674,12,7,0,0,152,18,47,161,4.09,1.26,4.32,4.33,4.43,4.39,4.22,0.2388724035608308,0.0697329376854599,1.0246679316888043,0.1691394658753709,0.23862374557220692,0.06973458892062293,1.0252499984217875,4.092939056692318,4.332932213932593
11379,최원태,2017,17 P,25,25,149.1,637,11,7,0,0,161,19,34,126,4.46,1.31,3.65,4.57,4.58,4.46,4.51,0.1978021978021978,0.053375196232339,1.146881287726358,0.1444270015698587,0.19766687971429311,0.05342156119290971,1.1456293304058047,4.456404156848835,4.570045297776803
11379,최원태,2019,19 P,27,27,157.1,666,11,5,0,0,165,5,36,105,3.38,1.28,3.78,3.33,3.89,3.76,3.82,0.1576576576576576,0.054054054054054,0.2864417568427753,0.1036036036036036,0.15774339181617003,0.05413517642620084,0.2885872755769055,3.381221752925707,3.3332882856417925
11379,최원태,2023,23 P,26,26,146.2,632,9,7,0,0,149,12,46,118,4.3,1.33,2.48,3.89,4.48,4.46,4.44,0.1867088607594936,0.0727848101265822,0.7387140902872777,0.1139240506329113,0.18676215226146026,0.07273784582496014,0.7373674134213097,4.292920246753875,3.887384138893753
11380,피어밴드,2016,16 P,31,30,182.0,803,7,13,0,0,231,23,48,144,4.45,1.53,4.51,4.75,4.8,4.71,4.58,0.1793275217932752,0.0597758405977584,1.137362637362637,0.1195516811955168,0.1792743415474697,0.059853820138875885,1.1359472144752054,4.44859848445684,4.749856343559395
11380,피어밴드,2017,17 P,26,26,160.0,657,8,10,0,0,153,20,31,132,3.04,1.15,4.92,4.37,3.77,3.77,3.75,0.2009132420091324,0.0471841704718417,1.125,0.1537290715372907,0.2007677619519807,0.0472658500143396,1.1239687111423065,3.045467477906896,4.371284467057752
