player_id,player_name,season,team,G,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,HP,IB,SB,CS,AVG,OBP,SLG,OPS,WAR,oWAR,dWAR,wRC+,R_per_PA,BB_pct,K_pct,HR_pct,ISO,1B,wOBA,BB_pct_reg,K_pct_reg,HR_pct_reg,ISO_reg,wOBA_reg,OBP_reg,SLG_reg
10119,이명기,2017,17 RF,115,512,464,79,154,24,4,9,63,28,57,3,0,8,7,0.332,0.371,0.459,0.83,2.83,2.34,0.49,112.6,0.149,0.0546875,0.111328125,0.017578125,0.127,117,0.35443359375,0.05475455510868285,0.11142277777349664,0.017610878878971444,0.1271113189407786,0.35448385657760273,0.37101785070030424,0.45907094868950166
10119,이명기,2018,18 RF,120,502,447,88,135,28,6,4,42,40,64,3,3,12,5,0.302,0.363,0.418,0.781,1.84,1.28,0.56,98.4,0.137,0.0796812749003984,0.1274900398406374,0.0079681274900398,0.1159999999999999,97,0.3381872509960159,0.07969611031254403,0.12757671846018853,0.00803112813854885,0.11617140782181351,0.33828599338985194,0.36303530127672656,0.41819153229695627
10119,이명기,2019,19 RF,139,547,484,62,142,17,3,2,36,48,66,4,2,14,4,0.293,0.359,0.353,0.712,2.48,1.79,0.69,98.5,0.118,0.0877513711151736,0.1206581352833638,0.0036563071297989,0.06,120,0.3170932358318099,0.08776821568077488,0.12070324738847578,0.003692185608055873,0.06015064804110029,0.31715779557939244,0.3590150039335335,0.3531480668221837
10119,이명기,2020,20 LF,136,540,477,82,146,18,3,2,45,50,78,4,0,12,7,0.306,0.374,0.369,0.743,1.51,1.58,-0.07,97.4,0.133,0.0925925925925925,0.1444444444444444,0.0037037037037037,0.063,123,0.3310555555555555,0.09260860559771394,0.14445582659725137,0.003753426346400446,0.06319657871839064,0.33112762955529235,0.3740060180680078,0.3691857423660877
10165,양의지,2018,18 C,133,503,439,84,157,29,1,23,77,45,40,13,6,6,0,0.358,0.427,0.585,1.012,6.97,6.85,0.12,162.8,0.216,0.0894632206759443,0.0795228628230616,0.0457256461232604,0.2269999999999999,104,0.4368190854870776,0.08945861803017782,0.07970454243149772,0.045713606058908875,0.22695082963169086,0.4367219338791579,0.42690824710752673,0.5848598030662083
10165,양의지,2019,19 C,118,459,390,61,138,26,0,20,68,48,43,15,4,4,3,0.354,0.438,0.574,1.012,7.18,7.04,0.14,177.3,0.217,0.1045751633986928,0.0936819172113289,0.0435729847494553,0.2199999999999999,92,0.437516339869281,0.10455865694144492,0.0937943034106189,0.04352895155046653,0.21983164157939764,0.43733146082066743,0.4378461351208182,0.5736959578664276
10165,양의지,2020,20 C,130,528,461,86,151,26,1,33,124,46,47,14,7,5,2,0.328,0.4,0.603,1.003,6.79,6.46,0.33,156.3,0.21,0.0871212121212121,0.0890151515151515,0.0625,0.2749999999999999,91,0.4294507575757575,0.08714793124454305,0.08913157313631948,0.062439704448776265,0.27480028182731436,0.4293384642521988,0.399957005245354,0.6027476117581351
10165,양의지,2021,21 DH,141,570,480,81,156,29,2,30,111,69,60,11,5,2,1,0.325,0.414,0.581,0.995,6.19,6.22,-0.03,168.5,0.211,0.1210526315789473,0.1052631578947368,0.0526315789473684,0.2559999999999999,95,0.426578947368421,0.12103943485541546,0.10535508065048635,0.05258476063939416,0.2558107688528514,0.4264536496336688,0.4139269682376886,0.5807397850276588
10165,양의지,2022,22 C,130,510,427,61,121,24,0,20,94,60,48,13,6,3,1,0.283,0.38,0.48,0.86,5.64,5.21,0.42,141.5,0.167,0.1176470588235294,0.0941176470588235,0.0392156862745098,0.197,77,0.3760196078431372,0.11760246784660386,0.09424247084020095,0.039185206602050965,0.1968908687687721,0.37595969343694763,0.37995917050757255,0.47989265630289585
10165,양의지,2023,23 C,129,510,439,56,134,23,0,17,68,57,56,11,8,8,0,0.305,0.396,0.474,0.87,6.18,5.74,0.44,151.8,0.172,0.1117647058823529,0.1098039215686274,0.0333333333333333,0.1689999999999999,94,0.3839607843137255,0.11173536781948655,0.10987986862975622,0.033308726004945007,0.16892363092731924,0.38387959725079746,0.3959325569972782,0.473886131521477
10165,양의지,2024,24 C,119,485,430,57,135,18,1,17,94,40,56,9,5,2,1,0.314,0.379,0.479,0.858,3.31,3.5,-0.19,125.3,0.164,0.0824742268041237,0.1154639175257732,0.0350515463917525,0.1649999999999999,99,0.376020618556701,0.08250571760002806,0.1155720212798479,0.03504447959260652,0.1650111445575841,0.37600406658513613,0.3789891352422671,0.4789783191257354
