player_id,player_name,season,team,G,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,HP,IB,SB,CS,AVG,OBP,SLG,OPS,WAR,oWAR,dWAR,wRC+,R_per_PA,BB_pct,K_pct,HR_pct,ISO,1B,wOBA
14587,최지훈,2024,24 CF,125,543,483,89,133,22,7,11,49,50,71,2,0,32,5,0.275,0.345,0.418,0.763,1.82,2.09,-0.27,92.2,0.128,0.09208103130755065,0.13075506445672191,0.020257826887661142,0.14299999999999996,93,0.3334990791896869
14587,최지훈,2025,25 CF,140,574,517,66,147,16,4,7,45,43,87,5,2,28,7,0.284,0.342,0.371,0.713,2.3,2.25,0.05,93.8,0.116,0.07491289198606271,0.15156794425087108,0.012195121951219513,0.08700000000000002,120,0.31632404181184665
14591,이주형,2024,24 RF,115,537,473,82,126,19,3,13,60,49,119,14,1,6,0,0.266,0.352,0.402,0.754,2.03,1.78,0.25,103.6,0.133,0.09124767225325885,0.22160148975791433,0.024208566108007448,0.136,91,0.3373743016759777
14591,이주형,2025,25 CF,127,514,446,55,107,22,1,11,45,37,115,28,2,15,1,0.24,0.337,0.368,0.705,2.93,2.37,0.56,103.8,0.115,0.07198443579766536,0.2237354085603113,0.021400778210116732,0.128,73,0.3177431906614786
14592,라모스,2020,20 1B,117,494,431,74,120,17,2,38,86,55,136,4,5,2,0,0.278,0.362,0.592,0.954,4.12,4.17,-0.05,153.1,0.187,0.11133603238866396,0.27530364372469635,0.07692307692307693,0.31399999999999995,63,0.40795546558704454
14599,알테어,2020,20 CF,136,546,482,90,134,20,7,31,108,46,149,12,3,22,3,0.278,0.352,0.541,0.893,3.38,3.96,-0.58,124.6,0.168,0.08424908424908426,0.27289377289377287,0.056776556776556776,0.263,76,0.38435897435897437
14599,알테어,2021,21 CF,143,565,492,83,134,19,2,32,84,57,156,11,2,20,5,0.272,0.358,0.514,0.872,4.96,4.62,0.33,131.9,0.166,0.10088495575221239,0.2761061946902655,0.05663716814159292,0.242,81,0.37860176991150446
14618,김지찬,2024,24 CF,135,535,453,102,143,16,3,3,36,60,40,9,2,42,4,0.316,0.405,0.384,0.789,4.11,3.71,0.41,112.7,0.157,0.11214953271028037,0.07476635514018691,0.005607476635514018,0.068,121,0.3496261682242991
14629,마차도,2020,20 SS,144,560,486,79,136,31,1,12,67,54,60,8,2,15,1,0.28,0.356,0.422,0.778,3.92,3.4,0.52,103.6,0.141,0.09642857142857143,0.10714285714285714,0.02142857142857143,0.14199999999999996,92,0.3412321428571428
14629,마차도,2021,21 SS,134,539,466,83,130,21,1,5,58,58,65,4,1,8,5,0.279,0.359,0.361,0.72,3.65,2.89,0.76,94.6,0.121,0.10760667903525047,0.12059369202226346,0.00927643784786642,0.08199999999999996,103,0.3216326530612245
14757,피렐라,2021,21 LF,140,621,553,102,158,25,2,29,97,57,89,8,2,9,6,0.286,0.359,0.495,0.854,2.47,2.64,-0.17,126.2,0.161,0.09178743961352658,0.143317230273752,0.04669887278582931,0.20900000000000002,102,0.3732045088566828
14757,피렐라,2022,22 LF,141,630,561,102,192,33,4,28,109,55,81,12,12,15,5,0.342,0.411,0.565,0.976,6.65,7.06,-0.41,170.8,0.205,0.0873015873015873,0.12857142857142856,0.044444444444444446,0.22299999999999992,127,0.4235079365079365
14757,피렐라,2023,23 LF,139,605,557,66,159,28,1,16,80,42,69,4,5,6,4,0.285,0.339,0.425,0.764,0.66,1.62,-0.96,107.9,0.13,0.06942148760330578,0.1140495867768595,0.026446280991735537,0.14,114,0.33735537190082643
14765,김주원,2023,23 SS,127,474,403,56,94,9,2,10,54,44,106,15,1,15,3,0.233,0.328,0.34,0.668,2.3,2.37,-0.07,89.8,0.106,0.09282700421940929,0.22362869198312235,0.02109704641350211,0.10700000000000001,73,0.29915611814345994
14765,김주원,2024,24 SS,134,475,385,61,97,18,2,9,49,51,111,25,1,16,6,0.252,0.371,0.379,0.75,3.87,3.19,0.68,108.4,0.143,0.10736842105263159,0.2336842105263158,0.018947368421052633,0.127,68,0.3341263157894737
14765,김주원,2025,25 SS,144,624,539,98,156,26,8,15,65,63,111,16,1,44,11,0.289,0.379,0.451,0.83,6.33,6.27,0.06,131.1,0.162,0.10096153846153846,0.1778846153846154,0.02403846153846154,0.16200000000000003,107,0.3649038461538462
14785,김휘집,2024,24 SS,140,562,488,78,126,24,1,16,73,52,119,10,1,4,3,0.258,0.337,0.41,0.747,2.31,1.74,0.57,95.0,0.125,0.09252669039145907,0.2117437722419929,0.028469750889679714,0.15199999999999997,85,0.3281672597864769
14785,김휘집,2025,25 3B,142,500,429,64,107,18,2,17,56,40,89,27,0,10,2,0.249,0.349,0.42,0.769,2.87,2.78,0.09,112.3,0.138,0.08,0.178,0.034,0.17099999999999999,70,0.34228
14797,나승엽,2024,24 1B,121,489,407,59,127,35,4,7,66,69,83,4,1,1,0,0.312,0.411,0.469,0.88,2.29,2.9,-0.61,129.7,0.182,0.1411042944785276,0.16973415132924335,0.014314928425357873,0.15699999999999997,81,0.3848875255623722
14807,고명준,2025,25 1B,130,500,471,46,131,20,1,17,64,20,99,2,1,2,0,0.278,0.306,0.433,0.739,0.79,0.07,0.72,90.8,0.112,0.04,0.198,0.034,0.15499999999999997,93,0.32146
14867,김현준,2023,23 CF,109,479,433,62,119,10,6,3,46,30,84,5,0,5,5,0.275,0.327,0.346,0.673,0.65,0.87,-0.23,85.2,0.102,0.06263048016701461,0.17536534446764093,0.006263048016701462,0.07099999999999995,100,0.2964926931106472
14888,추신수,2021,21 RF,137,580,461,84,122,19,2,21,69,103,123,12,4,25,9,0.265,0.409,0.451,0.86,3.81,4.19,-0.38,140.9,0.177,0.17758620689655172,0.2120689655172414,0.03620689655172414,0.186,80,0.38341379310344825
14888,추신수,2022,22 DH,112,499,409,77,106,20,1,16,58,71,100,13,1,15,5,0.259,0.382,0.43,0.812,2.93,2.87,0.06,133.8,0.159,0.14228456913827656,0.20040080160320642,0.03206412825651302,0.17099999999999999,69,0.36148296593186374
14888,추신수,2023,23 DH,112,462,382,65,97,17,1,12,41,65,79,13,1,6,4,0.254,0.379,0.398,0.777,1.78,1.99,-0.21,124.2,0.149,0.1406926406926407,0.170995670995671,0.025974025974025976,0.14400000000000002,67,0.35119047619047616
14996,소크라테스,2022,22 CF,127,554,514,83,160,29,7,17,77,34,81,2,4,12,7,0.311,0.354,0.494,0.848,4.6,4.76,-0.15,136.4,0.157,0.061371841155234655,0.14620938628158844,0.030685920577617327,0.183,107,0.36823104693140796
14996,소크라테스,2023,23 CF,142,608,547,91,156,31,3,20,96,52,80,1,4,15,6,0.285,0.344,0.463,0.807,4.0,3.64,0.37,125.0,0.144,0.08552631578947369,0.13157894736842105,0.03289473684210526,0.17800000000000005,102,0.3513322368421053
14996,소크라테스,2024,24 LF,140,602,552,92,171,30,3,26,97,41,91,4,4,13,5,0.31,0.359,0.516,0.875,3.54,3.63,-0.1,121.2,0.163,0.0681063122923588,0.1511627906976744,0.04318936877076412,0.20600000000000002,112,0.3794186046511628
15004,푸이그,2022,22 RF,126,547,473,65,131,30,0,21,73,58,100,12,1,6,3,0.277,0.367,0.474,0.841,3.46,4.07,-0.61,142.4,0.162,0.10603290676416818,0.18281535648994515,0.038391224862888484,0.19699999999999995,80,0.3693967093235832
15008,마티니,2022,22 LF,139,576,510,67,151,34,1,16,85,51,86,8,5,12,4,0.296,0.365,0.461,0.826,2.66,3.61,-0.95,129.7,0.153,0.08854166666666667,0.14930555555555555,0.027777777777777776,0.16500000000000004,100,0.36171875
15012,터크먼,2022,22 CF,144,648,575,88,166,37,4,12,43,64,104,7,5,19,11,0.289,0.366,0.43,0.796,4.27,4.36,-0.09,126.5,0.146,0.09876543209876543,0.16049382716049382,0.018518518518518517,0.14100000000000001,113,0.3525308641975309
15034,이재현,2023,23 SS,143,538,458,61,114,19,2,12,60,52,89,6,0,5,4,0.249,0.33,0.378,0.708,2.73,2.52,0.22,95.9,0.115,0.09665427509293681,0.1654275092936803,0.022304832713754646,0.129,81,0.30643122676579926
15034,이재현,2024,24 SS,109,458,389,71,101,18,1,14,66,58,83,8,1,2,1,0.26,0.365,0.419,0.784,3.13,2.53,0.6,104.8,0.146,0.12663755458515283,0.1812227074235808,0.03056768558951965,0.15899999999999997,68,0.34973799126637556
15034,이재현,2025,25 SS,139,555,457,82,116,29,1,16,67,69,119,11,1,6,1,0.254,0.36,0.427,0.787,5.13,4.49,0.63,113.9,0.146,0.12432432432432433,0.21441441441441442,0.02882882882882883,0.173,70,0.3421261261261262
15035,김영웅,2024,24 3B,126,509,456,65,115,16,3,28,79,45,155,3,0,9,2,0.252,0.321,0.485,0.806,2.37,1.66,0.71,97.8,0.137,0.08840864440078586,0.3045186640471513,0.0550098231827112,0.23299999999999998,68,0.3491355599214145
15035,김영웅,2025,25 3B,125,499,446,66,111,22,2,22,72,48,143,2,3,6,2,0.249,0.323,0.455,0.778,2.82,2.03,0.79,102.8,0.132,0.09619238476953908,0.2865731462925852,0.04408817635270541,0.20600000000000002,65,0.34026052104208415
15048,윤동희,2024,24 CF,141,613,532,97,156,35,4,14,85,67,114,7,1,7,8,0.293,0.376,0.453,0.829,3.23,3.01,0.23,113.1,0.159,0.10929853181076672,0.1859706362153344,0.022838499184339316,0.16000000000000003,103,0.36422512234910276
15056,김도영,2024,24 3B,141,625,544,143,189,29,10,38,109,66,110,7,7,40,4,0.347,0.42,0.647,1.067,8.59,8.78,-0.18,172.5,0.232,0.1056,0.176,0.0608,0.30000000000000004,112,0.45294399999999996
15092,안현민,2025,25 RF,112,482,395,72,132,19,4,22,80,75,72,9,5,7,1,0.334,0.448,0.57,1.018,6.77,6.63,0.14,182.7,0.226,0.15560165975103735,0.14937759336099585,0.04564315352697095,0.23599999999999993,87,0.4408091286307053
15144,알포드,2023,23 LF,133,547,491,83,142,31,3,15,70,47,140,6,1,17,4,0.289,0.356,0.456,0.812,3.98,3.58,0.4,123.5,0.15,0.08592321755027423,0.25594149908592323,0.027422303473491772,0.16700000000000004,93,0.3569469835466179
15253,김민석,2023,23 CF,129,454,400,53,102,24,0,3,39,31,112,6,1,16,3,0.255,0.314,0.338,0.652,0.1,0.73,-0.63,78.1,0.095,0.06828193832599119,0.24669603524229075,0.006607929515418502,0.08300000000000002,75,0.2846696035242291
15422,문현빈,2023,23 CF,137,481,428,47,114,22,2,5,49,33,84,6,2,5,1,0.266,0.324,0.362,0.686,1.42,1.54,-0.11,89.6,0.106,0.06860706860706861,0.17463617463617465,0.010395010395010396,0.09599999999999997,85,0.3002494802494803
15422,문현빈,2025,25 LF,141,592,528,71,169,30,2,12,80,38,82,10,2,17,6,0.32,0.37,0.453,0.823,2.42,3.1,-0.69,124.2,0.149,0.06418918918918919,0.13851351351351351,0.02027027027027027,0.133,125,0.3567736486486487
15530,에레디아,2023,23 LF,122,523,473,76,153,29,0,12,76,39,75,9,4,12,8,0.323,0.385,0.461,0.846,3.95,3.74,0.21,135.9,0.163,0.0745697896749522,0.14340344168260039,0.022944550669216062,0.138,112,0.37304015296367105
15530,에레디아,2024,24 LF,136,591,541,82,195,31,1,21,118,28,73,13,3,4,3,0.36,0.399,0.538,0.937,4.56,4.24,0.33,137.2,0.191,0.047377326565143825,0.12351945854483926,0.03553299492385787,0.17800000000000005,142,0.40634517766497463
15532,오스틴,2023,23 1B,139,583,520,87,163,29,4,23,95,53,75,3,2,7,3,0.313,0.376,0.517,0.893,5.13,5.06,0.07,153.9,0.175,0.09090909090909091,0.12864493996569468,0.03945111492281304,0.20400000000000001,107,0.3869125214408234
15532,오스틴,2024,24 1B,140,604,527,99,168,32,3,32,132,61,82,3,6,12,8,0.319,0.384,0.573,0.957,5.23,5.06,0.17,147.8,0.192,0.10099337748344371,0.1357615894039735,0.052980132450331126,0.25399999999999995,101,0.4086754966887417
15532,오스틴,2025,25 1B,116,499,425,82,133,25,1,31,95,61,62,2,7,3,0,0.313,0.393,0.595,0.988,4.86,5.11,-0.25,171.6,0.199,0.12224448897795591,0.12424849699398798,0.06212424849699399,0.282,76,0.4201202404809619
15537,마틴,2023,23 CF,118,503,435,55,123,20,2,17,90,57,107,1,2,15,3,0.283,0.36,0.455,0.815,3.55,3.5,0.04,125.5,0.149,0.11332007952286283,0.21272365805168986,0.033797216699801194,0.17200000000000004,84,0.35616302186878734
15539,로하스,2023,23 LF,122,464,403,52,102,24,4,19,65,55,68,3,2,0,1,0.253,0.345,0.474,0.819,2.59,3.35,-0.76,133.5,0.151,0.11853448275862069,0.14655172413793102,0.040948275862068964,0.22099999999999997,55,0.35758620689655174
16066,데이비슨,2024,24 1B,131,567,504,90,154,25,1,46,119,39,142,17,5,0,1,0.306,0.37,0.633,1.003,4.11,4.39,-0.28,153.9,0.203,0.06878306878306878,0.25044091710758376,0.08112874779541446,0.327,82,0.426984126984127
16106,레이예스,2024,24 RF,144,632,574,88,202,40,3,15,111,46,82,1,2,5,0,0.352,0.394,0.51,0.904,3.51,4.09,-0.58,127.5,0.179,0.07278481012658228,0.12974683544303797,0.023734177215189875,0.15800000000000003,144,0.3920569620253165
16106,레이예스,2025,25 LF,144,643,573,75,187,44,1,13,107,58,66,3,17,7,1,0.326,0.386,0.475,0.861,3.21,3.63,-0.42,124.8,0.156,0.09020217729393468,0.1026438569206843,0.02021772939346812,0.14899999999999997,129,0.3760342146189736
16121,페라자,2024,24 LF,122,522,455,75,125,24,0,24,70,63,129,2,5,7,5,0.275,0.364,0.486,0.85,2.2,2.34,-0.14,116.7,0.158,0.1206896551724138,0.2471264367816092,0.04597701149425287,0.21099999999999997,77,0.3722605363984674
16162,디아즈,2025,25 1B,144,628,551,93,173,32,0,50,158,60,100,6,10,1,0,0.314,0.381,0.644,1.025,5.8,4.81,0.99,159.7,0.205,0.09554140127388536,0.1592356687898089,0.07961783439490445,0.33,91,0.43367834394904464
16262,위즈덤,2025,25 1B,119,486,424,73,100,20,1,35,85,52,142,4,2,3,0,0.236,0.321,0.535,0.856,3.49,3.48,0.02,131.4,0.155,0.10699588477366255,0.29218106995884774,0.0720164609053498,0.29900000000000004,44,0.3671604938271605
16300,케이브,2025,25 RF,136,593,538,72,161,28,6,16,87,43,116,4,1,17,1,0.299,0.351,0.463,0.814,4.3,4.02,0.28,125.4,0.146,0.07251264755480608,0.19561551433389546,0.026981450252951095,0.16400000000000003,111,0.35450252951096123
