player_id,player_name,season,team,G,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,HP,IB,SB,CS,AVG,OBP,SLG,OPS,WAR,oWAR,dWAR,wRC+,R_per_PA,BB_pct,K_pct,HR_pct,ISO,1B,wOBA,PA_next,BB_pct_next,K_pct_next,HR_pct_next,ISO_next,wOBA_next,OBP_next,SLG_next,wRC+_next,WAR_next,oWAR_next
10643,김재환,2020,20 LF,140,614,516,82,137,26,1,30,113,91,154,1,3,6,0,0.266,0.373,0.494,0.867,3.98,4.55,-0.57,136.9,0.168,0.1482084690553746,0.250814332247557,0.048859934853420196,0.22799999999999998,80,0.3784201954397394,566,0.1431095406360424,0.22438162544169613,0.04770318021201413,0.22699999999999998,0.38526501766784454,0.382,0.501,151.7,4.32,4.96
10643,김재환,2021,21 LF,137,566,475,86,130,23,2,27,102,81,127,5,3,2,3,0.274,0.382,0.501,0.883,4.32,4.96,-0.65,151.7,0.175,0.1431095406360424,0.22438162544169613,0.04770318021201413,0.22699999999999998,78,0.38526501766784454,517,0.11798839458413926,0.2572533849129594,0.04448742746615087,0.21200000000000002,0.35094777562862667,0.34,0.46,129.8,2.5,3.05
10643,김재환,2022,22 LF,128,517,448,64,111,24,1,23,72,61,133,4,4,2,1,0.248,0.34,0.46,0.8,2.5,3.05,-0.55,129.8,0.144,0.11798839458413926,0.2572533849129594,0.04448742746615087,0.21200000000000002,63,0.35094777562862667,484,0.1487603305785124,0.2066115702479339,0.02066115702479339,0.11100000000000002,0.3105165289256198,0.343,0.331,98.8,0.45,0.81
10643,김재환,2023,23 DH,132,484,405,40,89,15,0,10,46,72,100,5,4,3,1,0.22,0.343,0.331,0.674,0.45,0.81,-0.36,98.8,0.111,0.1487603305785124,0.2066115702479339,0.02066115702479339,0.11100000000000002,64,0.3105165289256198,552,0.11413043478260869,0.30434782608695654,0.05253623188405797,0.24200000000000005,0.3854710144927536,0.368,0.525,132.0,3.19,3.47
10648,김문호,2016,16 LF,140,599,526,77,171,28,3,7,70,62,70,6,1,12,15,0.325,0.401,0.43,0.831,1.05,1.99,-0.94,108.6,0.158,0.10350584307178631,0.11686143572621036,0.011686143572621035,0.10499999999999998,133,0.3682637729549249,448,0.08258928571428571,0.16294642857142858,0.004464285714285714,0.064,0.32580357142857136,0.372,0.356,87.5,1.16,0.89
10659,고종욱,2016,16 LF,133,566,527,92,176,22,9,8,72,28,103,5,1,28,14,0.334,0.37,0.455,0.825,1.99,1.99,0.0,104.7,0.149,0.04946996466431095,0.18197879858657243,0.014134275618374558,0.121,137,0.3607243816254418,453,0.04856512141280353,0.20309050772626933,0.017660044150110375,0.15000000000000002,0.3539735099337749,0.349,0.462,102.0,0.99,1.38
10753,유강남,2018,18 C,132,465,425,53,126,33,0,19,66,28,80,9,1,0,0,0.296,0.352,0.508,0.86,3.37,3.4,-0.04,118.1,0.156,0.060215053763440864,0.17204301075268819,0.04086021505376344,0.21200000000000002,74,0.3730537634408602,468,0.0641025641025641,0.1752136752136752,0.03418803418803419,0.16799999999999998,0.3383547008547008,0.334,0.438,118.2,3.52,3.54
10753,유강남,2019,19 C,132,468,418,44,113,22,0,16,49,30,82,13,2,0,0,0.27,0.334,0.438,0.772,3.52,3.54,-0.02,118.2,0.131,0.0641025641025641,0.1752136752136752,0.03418803418803419,0.16799999999999998,75,0.3383547008547008,478,0.06694560669456066,0.17573221757322174,0.03347280334728033,0.15399999999999997,0.32912133891213385,0.33,0.415,100.0,2.75,2.52
10815,한동민,2018,18 RF,136,562,486,97,138,31,0,41,115,52,124,16,3,4,2,0.284,0.367,0.601,0.968,3.7,3.43,0.27,129.4,0.187,0.09252669039145907,0.2206405693950178,0.07295373665480427,0.317,66,0.41211743772241993,502,0.10956175298804781,0.199203187250996,0.02390438247011952,0.131,0.3486852589641435,0.375,0.396,119.1,1.9,2.32
10815,한유섬,2021,21 RF,135,519,442,71,123,18,1,31,95,60,96,10,4,1,0,0.278,0.373,0.534,0.907,3.85,3.8,0.05,142.0,0.179,0.11560693641618497,0.18497109826589594,0.05973025048169557,0.256,73,0.39142581888246636,545,0.12110091743119267,0.25137614678899084,0.03853211009174312,0.21399999999999997,0.37326605504587157,0.372,0.478,138.7,4.53,4.06
10855,서건창,2016,16 2B,140,646,560,111,182,30,7,7,63,69,58,10,2,26,13,0.325,0.406,0.441,0.847,4.59,4.13,0.47,117.8,0.166,0.10681114551083591,0.08978328173374613,0.010835913312693499,0.11599999999999999,138,0.37425696594427244,615,0.10894308943089431,0.11056910569105691,0.00975609756097561,0.09699999999999998,0.36804878048780487,0.403,0.429,117.9,4.07,4.21
10855,서건창,2019,19 2B,113,486,426,67,128,23,3,2,41,49,50,3,1,17,3,0.3,0.373,0.383,0.756,2.44,2.69,-0.25,117.0,0.133,0.10082304526748971,0.102880658436214,0.00411522633744856,0.08300000000000002,100,0.3358847736625515,595,0.15294117647058825,0.09747899159663866,0.008403361344537815,0.10899999999999999,0.34620168067226886,0.39,0.386,117.3,2.87,2.64
10855,서건창,2020,20 2B,135,595,484,79,134,28,5,5,52,91,58,5,1,24,10,0.277,0.39,0.386,0.776,2.87,2.64,0.23,117.3,0.149,0.15294117647058825,0.09747899159663866,0.008403361344537815,0.10899999999999999,96,0.34620168067226886,600,0.115,0.13,0.01,0.09000000000000002,0.31271666666666664,0.35,0.343,97.6,3.17,2.69
10881,이승엽,2016,16 DH,142,623,542,91,164,32,2,27,118,65,89,8,1,5,2,0.303,0.38,0.518,0.898,2.66,2.69,-0.02,117.2,0.17,0.1043338683788122,0.14285714285714285,0.04333868378812199,0.21500000000000002,103,0.38982343499197436,533,0.08818011257035648,0.15947467166979362,0.0450281425891182,0.237,0.3720825515947467,0.347,0.517,106.6,1.36,1.24
10892,구자욱,2016,16 1B,108,495,428,105,147,19,13,14,77,55,68,5,1,10,5,0.343,0.42,0.547,0.967,4.23,3.97,0.26,140.9,0.203,0.1111111111111111,0.13737373737373737,0.028282828282828285,0.20400000000000001,101,0.4162222222222222,647,0.0973724884080371,0.2132921174652241,0.03245749613601236,0.21700000000000003,0.39250386398763526,0.383,0.527,120.7,4.14,4.25
10892,구자욱,2017,17 RF,144,647,564,108,175,39,10,21,107,63,138,10,1,10,4,0.31,0.383,0.527,0.91,4.14,4.25,-0.11,120.7,0.169,0.0973724884080371,0.2132921174652241,0.03245749613601236,0.21700000000000003,105,0.39250386398763526,529,0.08128544423440454,0.20793950850661624,0.03780718336483932,0.2,0.40172022684310016,0.392,0.533,123.7,3.1,3.37
10892,구자욱,2018,18 RF,116,529,478,100,159,26,5,20,84,43,110,5,2,10,0,0.333,0.392,0.533,0.925,3.1,3.37,-0.28,123.7,0.182,0.08128544423440454,0.20793950850661624,0.03780718336483932,0.2,108,0.40172022684310016,526,0.07224334600760456,0.16730038022813687,0.028517110266159697,0.177,0.33665399239543725,0.327,0.444,104.1,2.54,2.07
10892,구자욱,2019,19 RF,122,526,475,66,127,27,6,15,71,38,88,7,2,11,3,0.267,0.327,0.444,0.771,2.54,2.07,0.47,104.1,0.13,0.07224334600760456,0.16730038022813687,0.028517110266159697,0.177,79,0.33665399239543725,510,0.1,0.1784313725490196,0.029411764705882353,0.17099999999999999,0.3779411764705882,0.385,0.478,121.2,3.3,3.04
10892,구자욱,2020,20 RF,118,510,446,70,137,27,2,15,78,51,91,8,3,19,5,0.307,0.385,0.478,0.863,3.3,3.04,0.26,121.2,0.168,0.1,0.1784313725490196,0.029411764705882353,0.17099999999999999,93,0.3779411764705882,610,0.07868852459016394,0.16065573770491803,0.036065573770491806,0.21300000000000002,0.3778688524590164,0.361,0.519,129.8,4.9,4.4
10892,구자욱,2023,23 RF,119,515,453,65,152,37,1,11,71,53,81,4,2,12,4,0.336,0.407,0.494,0.901,5.43,5.02,0.41,154.3,0.185,0.1029126213592233,0.15728155339805824,0.021359223300970873,0.15799999999999997,103,0.3938446601941748,568,0.09683098591549295,0.12852112676056338,0.058098591549295774,0.284,0.44450704225352117,0.417,0.627,162.3,5.88,5.79
10892,구자욱,2024,24 LF,129,568,493,92,169,39,1,33,115,55,73,12,4,13,4,0.343,0.417,0.627,1.044,5.88,5.79,0.08,162.3,0.228,0.09683098591549295,0.12852112676056338,0.058098591549295774,0.284,96,0.44450704225352117,616,0.1185064935064935,0.14772727272727273,0.030844155844155844,0.197,0.39800324675324683,0.402,0.516,143.6,4.48,5.11
10894,류지혁,2022,22 3B,127,477,405,55,111,19,2,2,48,56,83,6,0,8,4,0.274,0.369,0.346,0.715,2.02,2.23,-0.21,109.6,0.126,0.11740041928721175,0.1740041928721174,0.0041928721174004195,0.07199999999999995,88,0.32044025157232703,522,0.08812260536398467,0.13984674329501914,0.0038314176245210726,0.04199999999999998,0.2911302681992337,0.34,0.31,84.8,0.4,1.03
11087,강승호,2022,22 2B,134,487,444,54,117,28,1,10,62,29,100,3,0,13,5,0.264,0.31,0.399,0.709,2.88,2.42,0.47,98.0,0.109,0.059548254620123205,0.2053388090349076,0.02053388090349076,0.135,78,0.3075359342915811,459,0.058823529411764705,0.23965141612200436,0.015250544662309368,0.122,0.30812636165577345,0.316,0.387,98.3,1.54,1.47
11087,강승호,2023,23 2B,127,459,419,51,111,18,6,7,59,27,110,6,0,13,6,0.265,0.316,0.387,0.703,1.54,1.47,0.07,98.3,0.11,0.058823529411764705,0.23965141612200436,0.015250544662309368,0.122,80,0.30812636165577345,566,0.05653710247349823,0.2791519434628975,0.03180212014134275,0.19599999999999995,0.34782685512367495,0.328,0.476,104.3,3.83,3.02
11137,박민우,2016,16 2B,121,515,435,84,149,16,6,3,55,55,70,8,1,20,6,0.343,0.42,0.428,0.848,4.0,4.01,-0.01,124.2,0.17,0.10679611650485436,0.13592233009708737,0.005825242718446602,0.08499999999999996,124,0.3697281553398058,452,0.10176991150442478,0.11283185840707964,0.00663716814159292,0.10899999999999999,0.40088495575221245,0.441,0.472,143.7,4.89,5.06
11137,박민우,2017,17 2B,106,452,388,84,141,25,4,3,47,46,51,11,0,11,1,0.363,0.441,0.472,0.913,4.89,5.06,-0.17,143.7,0.192,0.10176991150442478,0.11283185840707964,0.00663716814159292,0.10899999999999999,109,0.40088495575221245,460,0.06956521739130435,0.1108695652173913,0.010869565217391304,0.11399999999999999,0.3602391304347826,0.383,0.438,107.6,2.69,2.81
11137,박민우,2018,18 2B,115,460,411,68,133,22,5,5,33,32,51,10,3,17,5,0.324,0.383,0.438,0.821,2.69,2.81,-0.12,107.6,0.151,0.06956521739130435,0.1108695652173913,0.010869565217391304,0.11399999999999999,101,0.3602391304347826,526,0.0779467680608365,0.07604562737642585,0.0019011406844106464,0.09000000000000002,0.3685361216730038,0.403,0.434,132.9,5.26,4.95
11137,박민우,2019,19 2B,125,526,468,89,161,23,8,1,45,41,40,9,1,18,7,0.344,0.403,0.434,0.837,5.26,4.95,0.3,132.9,0.162,0.0779467680608365,0.07604562737642585,0.0019011406844106464,0.09000000000000002,129,0.3685361216730038,530,0.06792452830188679,0.09056603773584905,0.01509433962264151,0.13,0.38211320754716976,0.402,0.475,131.0,5.45,4.65
11137,박민우,2022,22 2B,104,451,390,61,104,22,1,4,38,42,55,10,5,21,4,0.267,0.351,0.359,0.71,2.83,2.69,0.14,101.2,0.12,0.09312638580931264,0.12195121951219512,0.008869179600886918,0.09199999999999997,77,0.3163414634146342,509,0.07858546168958742,0.11198428290766209,0.003929273084479371,0.08900000000000002,0.34671905697445976,0.381,0.405,123.4,4.53,4.17
11137,박민우,2023,23 2B,124,509,452,76,143,20,7,2,46,40,57,9,3,26,7,0.316,0.381,0.405,0.786,4.53,4.17,0.36,123.4,0.146,0.07858546168958742,0.11198428290766209,0.003929273084479371,0.08900000000000002,114,0.34671905697445976,528,0.10227272727272728,0.14962121212121213,0.015151515151515152,0.118,0.3754924242424243,0.406,0.446,129.6,4.85,4.26
11137,박민우,2024,24 2B,121,528,457,75,150,26,2,8,50,54,79,9,4,32,7,0.328,0.406,0.446,0.852,4.85,4.26,0.58,129.6,0.172,0.10227272727272728,0.14962121212121213,0.015151515151515152,0.118,114,0.3754924242424243,468,0.09401709401709402,0.13675213675213677,0.00641025641025641,0.124,0.35587606837606844,0.384,0.426,123.3,4.38,3.72
11162,나성범,2016,16 RF,144,653,572,116,177,37,2,22,113,67,136,9,2,7,4,0.309,0.388,0.497,0.885,4.34,3.96,0.38,125.1,0.171,0.10260336906584992,0.2082695252679939,0.033690658499234305,0.188,116,0.3864931087289433,561,0.0855614973262032,0.20677361853832443,0.0427807486631016,0.237,0.4317112299465241,0.415,0.584,153.8,5.9,5.3
11162,나성범,2017,17 RF,125,561,498,103,173,42,2,24,99,48,116,12,10,17,7,0.347,0.415,0.584,0.999,5.9,5.3,0.6,153.8,0.206,0.0855614973262032,0.20677361853832443,0.0427807486631016,0.237,105,0.4317112299465241,620,0.07096774193548387,0.21129032258064517,0.037096774193548385,0.2,0.39095161290322583,0.381,0.518,123.4,4.3,3.79
11162,나성범,2020,20 DH,130,584,525,115,170,37,2,34,112,49,148,9,2,3,1,0.324,0.39,0.596,0.986,5.09,5.12,-0.03,151.4,0.206,0.0839041095890411,0.2534246575342466,0.05821917808219178,0.27199999999999996,97,0.4250856164383562,623,0.060995184590690206,0.24879614767255218,0.052969502407704656,0.22799999999999998,0.36632423756019267,0.335,0.509,121.4,3.02,3.26
11162,나성범,2021,21 DH,144,623,570,96,160,29,1,33,101,38,155,11,2,1,2,0.281,0.335,0.509,0.844,3.02,3.26,-0.24,121.4,0.152,0.060995184590690206,0.24879614767255218,0.052969502407704656,0.22799999999999998,97,0.36632423756019267,649,0.09861325115562404,0.2110939907550077,0.032357473035439135,0.188,0.3979815100154084,0.402,0.508,161.8,7.16,6.83
11172,권희동,2024,24 LF,123,511,416,66,125,22,1,13,77,77,63,10,1,4,0,0.3,0.417,0.452,0.869,3.89,3.6,0.29,137.9,0.182,0.1506849315068493,0.1232876712328767,0.025440313111545987,0.15200000000000002,89,0.38434442270058716,456,0.16885964912280702,0.17543859649122806,0.013157894736842105,0.11699999999999999,0.3415570175438596,0.393,0.363,124.8,2.76,2.62
11190,박해민,2016,16 CF,141,641,564,109,169,26,12,4,61,49,87,3,2,52,15,0.3,0.357,0.41,0.767,2.82,2.08,0.74,90.9,0.131,0.07644305772230889,0.1357254290171607,0.0062402496099844,0.10999999999999999,127,0.32739469578783154,638,0.07836990595611286,0.12225705329153605,0.0109717868338558,0.10900000000000004,0.31851097178683385,0.338,0.393,75.8,1.88,1.11
11190,박해민,2017,17 CF,144,638,570,96,162,25,8,7,54,50,78,1,0,40,12,0.284,0.338,0.393,0.731,1.88,1.11,0.77,75.8,0.107,0.07836990595611286,0.12225705329153605,0.0109717868338558,0.10900000000000004,122,0.31851097178683385,649,0.08628659476117104,0.15254237288135594,0.01386748844375963,0.133,0.3443297380585516,0.36,0.432,94.1,3.0,2.53
11190,박해민,2018,18 CF,144,649,576,114,172,30,10,9,68,56,99,3,0,36,10,0.299,0.36,0.432,0.792,3.0,2.53,0.48,94.1,0.14,0.08628659476117104,0.15254237288135594,0.01386748844375963,0.133,123,0.3443297380585516,581,0.09982788296041308,0.14113597246127366,0.008605851979345954,0.08900000000000002,0.2863855421686747,0.318,0.328,76.5,2.17,1.01
11190,박해민,2019,19 CF,144,581,506,64,121,16,7,5,44,58,82,2,0,24,7,0.239,0.318,0.328,0.646,2.17,1.01,1.15,76.5,0.095,0.09982788296041308,0.14113597246127366,0.008605851979345954,0.08900000000000002,93,0.2863855421686747,541,0.07208872458410351,0.1423290203327172,0.02033271719038817,0.125,0.33133086876155265,0.345,0.415,93.5,3.36,1.96
11190,박해민,2020,20 CF,132,541,489,84,142,18,5,11,55,39,77,3,1,34,12,0.29,0.345,0.415,0.76,3.36,1.96,1.4,93.5,0.129,0.07208872458410351,0.1423290203327172,0.02033271719038817,0.125,108,0.33133086876155265,542,0.12730627306273062,0.15129151291512916,0.00922509225092251,0.08600000000000002,0.33651291512915127,0.383,0.377,109.6,3.45,3.08
11190,박해민,2021,21 CF,127,542,454,78,132,22,1,5,54,69,82,3,2,36,15,0.291,0.383,0.377,0.76,3.45,3.08,0.37,109.6,0.14,0.12730627306273062,0.15129151291512916,0.00922509225092251,0.08600000000000002,104,0.33651291512915127,636,0.06918238993710692,0.13364779874213836,0.0047169811320754715,0.07900000000000001,0.3156603773584906,0.347,0.368,107.0,4.3,3.13
11190,박해민,2022,22 CF,144,636,570,97,165,20,8,3,49,44,85,9,0,24,6,0.289,0.347,0.368,0.715,4.3,3.13,1.17,107.0,0.118,0.06918238993710692,0.13364779874213836,0.0047169811320754715,0.07900000000000001,134,0.3156603773584906,558,0.08064516129032258,0.13261648745519714,0.010752688172043012,0.07400000000000001,0.3047849462365591,0.348,0.359,103.4,3.46,2.54
11190,박해민,2023,23 CF,144,558,485,80,138,14,2,6,59,45,74,3,0,26,12,0.285,0.348,0.359,0.707,3.46,2.54,0.92,103.4,0.117,0.08064516129032258,0.13261648745519714,0.010752688172043012,0.07400000000000001,116,0.3047849462365591,553,0.08318264014466546,0.18264014466546113,0.0108499095840868,0.09599999999999997,0.30815551537070524,0.336,0.359,86.1,2.1,1.5
11190,박해민,2024,24 CF,144,553,482,72,127,16,6,6,56,46,101,11,0,43,13,0.263,0.336,0.359,0.695,2.1,1.5,0.59,86.1,0.112,0.08318264014466546,0.18264014466546113,0.0108499095840868,0.09599999999999997,99,0.30815551537070524,544,0.125,0.17279411764705882,0.0055147058823529415,0.06999999999999995,0.3183639705882353,0.379,0.346,115.7,4.55,3.36
11212,배정대,2020,20 CF,144,615,533,88,154,25,3,13,65,68,142,5,0,22,13,0.289,0.372,0.42,0.792,4.09,3.57,0.52,111.2,0.147,0.11056910569105691,0.23089430894308943,0.02113821138211382,0.131,113,0.3495934959349594,595,0.1092436974789916,0.2218487394957983,0.020168067226890758,0.119,0.32766386554621857,0.353,0.378,102.0,3.02,2.65
11212,배정대,2021,21 CF,144,595,510,85,132,23,1,12,68,65,132,12,2,19,7,0.259,0.353,0.378,0.731,3.02,2.65,0.37,102.0,0.128,0.1092436974789916,0.2218487394957983,0.020168067226890758,0.119,96,0.32766386554621857,575,0.09391304347826086,0.21913043478260869,0.010434782608695653,0.08999999999999997,0.3097913043478261,0.339,0.356,92.8,2.09,2.2
11213,양석환,2021,21 3B,133,546,488,66,133,22,0,28,96,42,136,9,2,2,3,0.273,0.337,0.49,0.827,2.4,2.83,-0.43,127.3,0.147,0.07692307692307693,0.2490842490842491,0.05128205128205128,0.21699999999999997,83,0.35910256410256414,446,0.07174887892376682,0.226457399103139,0.04484304932735426,0.188,0.3261883408071749,0.309,0.432,108.9,0.93,1.4
11213,양석환,2022,22 1B,107,446,405,58,99,14,1,20,51,32,101,7,3,1,0,0.244,0.309,0.432,0.741,0.93,1.4,-0.48,108.9,0.121,0.07174887892376682,0.226457399103139,0.04484304932735426,0.188,64,0.3261883408071749,582,0.070446735395189,0.22852233676975944,0.03608247422680412,0.173,0.34276632302405496,0.333,0.454,119.4,2.92,2.51
11213,양석환,2023,23 1B,140,582,524,73,147,28,0,21,89,41,133,6,3,4,0,0.281,0.333,0.454,0.787,2.92,2.51,0.41,119.4,0.135,0.070446735395189,0.22852233676975944,0.03608247422680412,0.173,98,0.34276632302405496,593,0.08263069139966273,0.21585160202360876,0.05733558178752108,0.242,0.348752107925801,0.316,0.488,104.5,2.24,1.86
11215,채은성,2018,18 RF,139,578,529,78,175,36,2,25,119,35,97,9,1,3,1,0.331,0.379,0.548,0.927,3.57,4.4,-0.83,136.4,0.181,0.06055363321799308,0.16782006920415224,0.04325259515570934,0.21700000000000003,112,0.4009861591695502,514,0.04669260700389105,0.1303501945525292,0.023346303501945526,0.119,0.34826848249027237,0.358,0.434,127.0,3.03,2.91
11215,채은성,2019,19 RF,128,514,470,59,148,18,1,12,72,24,67,12,1,2,2,0.315,0.358,0.434,0.792,3.03,2.91,0.12,127.0,0.139,0.04669260700389105,0.1303501945525292,0.023346303501945526,0.119,117,0.34826848249027237,464,0.06896551724137931,0.14870689655172414,0.032327586206896554,0.15900000000000003,0.35174568965517244,0.351,0.452,115.8,1.62,1.79
11215,채은성,2020,20 RF,109,464,416,59,122,17,2,15,88,32,69,9,1,0,3,0.293,0.351,0.452,0.803,1.62,1.79,-0.17,115.8,0.142,0.06896551724137931,0.14870689655172414,0.032327586206896554,0.15900000000000003,88,0.35174568965517244,448,0.08482142857142858,0.17857142857142858,0.03571428571428571,0.176,0.35698660714285707,0.359,0.452,128.9,2.41,2.62
11215,채은성,2021,21 RF,110,448,387,59,107,20,0,16,82,38,80,16,2,4,2,0.276,0.359,0.452,0.811,2.41,2.62,-0.21,128.9,0.148,0.08482142857142858,0.17857142857142858,0.03571428571428571,0.176,71,0.35698660714285707,526,0.051330798479087454,0.16730038022813687,0.022813688212927757,0.14100000000000001,0.34682509505703424,0.354,0.437,128.1,2.19,2.19
11215,채은성,2022,22 1B,126,526,467,48,138,26,2,12,83,27,88,21,3,6,7,0.296,0.354,0.437,0.791,2.19,2.19,0.0,128.1,0.142,0.051330798479087454,0.16730038022813687,0.022813688212927757,0.14100000000000001,98,0.34682509505703424,596,0.087248322147651,0.17114093959731544,0.03859060402684564,0.16499999999999998,0.3464765100671141,0.351,0.428,117.0,1.85,2.01
11215,채은성,2023,23 1B,137,596,521,71,137,17,0,23,84,52,102,20,8,0,0,0.263,0.351,0.428,0.779,1.85,2.01,-0.16,117.0,0.138,0.087248322147651,0.17114093959731544,0.03859060402684564,0.16499999999999998,97,0.3464765100671141,498,0.09839357429718876,0.16666666666666666,0.040160642570281124,0.192,0.3572489959839357,0.351,0.463,108.9,1.18,1.36
11215,채은성,2024,24 1B,124,498,436,61,118,24,0,20,83,49,83,8,1,1,1,0.271,0.351,0.463,0.814,1.18,1.36,-0.18,108.9,0.147,0.09839357429718876,0.16666666666666666,0.040160642570281124,0.192,74,0.3572489959839357,527,0.058823529411764705,0.18216318785578747,0.036053130929791274,0.17900000000000005,0.3558823529411765,0.347,0.467,118.4,1.37,1.95
11224,김하성,2016,16 SS,144,599,526,92,148,29,7,20,84,60,80,6,2,28,15,0.281,0.358,0.477,0.835,3.79,3.73,0.06,104.8,0.148,0.1001669449081803,0.1335559265442404,0.0333889816360601,0.19599999999999995,92,0.3635559265442404,601,0.09650582362728785,0.10815307820299501,0.03826955074875208,0.21100000000000002,0.384342762063228,0.376,0.513,124.6,5.96,5.35
11224,김하성,2017,17 SS,141,601,526,90,159,36,3,23,114,58,65,8,2,16,8,0.302,0.376,0.513,0.889,5.96,5.35,0.61,124.6,0.167,0.09650582362728785,0.10815307820299501,0.03826955074875208,0.21100000000000002,97,0.384342762063228,576,0.09375,0.140625,0.034722222222222224,0.186,0.36296875,0.358,0.474,109.2,4.27,3.81
11224,김하성,2018,18 SS,129,576,511,95,147,27,4,20,84,54,81,5,2,8,2,0.288,0.358,0.474,0.832,4.27,3.81,0.46,109.2,0.151,0.09375,0.140625,0.034722222222222224,0.186,96,0.36296875,625,0.112,0.128,0.0304,0.184,0.383952,0.389,0.491,150.2,7.27,7.65
11224,김하성,2019,19 SS,139,625,540,112,166,38,2,19,104,70,80,7,4,33,4,0.307,0.389,0.491,0.88,7.27,7.65,-0.38,150.2,0.171,0.112,0.128,0.0304,0.184,107,0.383952,622,0.12057877813504823,0.10932475884244373,0.04823151125401929,0.21700000000000003,0.39988745980707396,0.397,0.523,148.7,7.27,7.22
11261,박찬호,2021,21 SS,131,483,418,51,103,15,5,1,59,54,73,0,0,9,4,0.246,0.331,0.313,0.644,1.59,1.45,0.14,77.2,0.095,0.11180124223602485,0.15113871635610765,0.002070393374741201,0.067,82,0.28879917184265014,566,0.10070671378091872,0.11837455830388692,0.007067137809187279,0.069,0.3047879858657244,0.344,0.341,94.1,3.53,3.26
11261,박찬호,2022,22 SS,130,566,493,81,134,22,0,4,45,57,67,1,0,42,8,0.272,0.344,0.341,0.685,3.53,3.26,0.27,94.1,0.108,0.10070671378091872,0.11837455830388692,0.007067137809187279,0.069,108,0.3047879858657244,507,0.07889546351084813,0.11045364891518737,0.005917159763313609,0.07700000000000001,0.32242603550295856,0.356,0.378,109.5,4.23,3.77
11261,박찬호,2023,23 SS,130,507,452,73,136,18,4,3,52,40,56,2,0,30,8,0.301,0.356,0.378,0.734,4.23,3.77,0.46,109.5,0.127,0.07889546351084813,0.11045364891518737,0.005917159763313609,0.07700000000000001,111,0.32242603550295856,577,0.0831889081455806,0.07625649913344887,0.008665511265164644,0.07900000000000001,0.3299133448873483,0.363,0.386,95.7,2.87,2.67
11261,박찬호,2024,24 SS,134,577,515,86,158,24,1,5,61,48,44,1,1,20,13,0.307,0.363,0.386,0.749,2.87,2.67,0.2,95.7,0.129,0.0831889081455806,0.07625649913344887,0.008665511265164644,0.07900000000000001,128,0.3299133448873483,595,0.10420168067226891,0.11596638655462185,0.008403361344537815,0.07200000000000001,0.3210252100840336,0.363,0.359,107.3,4.56,4.25
11334,심우준,2020,20 SS,144,535,476,58,112,16,3,3,51,37,98,2,0,35,11,0.235,0.291,0.3,0.591,0.12,0.15,-0.03,52.2,0.069,0.0691588785046729,0.18317757009345795,0.005607476635514018,0.065,90,0.2589719626168224,460,0.06956521739130435,0.14130434782608695,0.013043478260869565,0.10299999999999998,0.3006304347826087,0.323,0.371,81.0,2.4,1.94
11334,심우준,2021,21 SS,139,460,407,61,109,20,2,6,48,32,65,4,0,16,6,0.268,0.323,0.371,0.694,2.4,1.94,0.45,81.0,0.102,0.06956521739130435,0.14130434782608695,0.013043478260869565,0.10299999999999998,81,0.3006304347826087,449,0.0957683741648107,0.16703786191536749,0.008908685968819599,0.062,0.27443207126948777,0.316,0.302,70.5,1.31,1.42
11376,송성문,2024,24 3B,142,602,527,88,179,29,4,19,104,64,82,3,2,21,0,0.34,0.409,0.518,0.927,6.33,6.03,0.29,148.9,0.191,0.10631229235880399,0.1362126245847176,0.03156146179401993,0.178,127,0.4029235880398671,646,0.10526315789473684,0.14860681114551083,0.04024767801857585,0.21500000000000002,0.39809597523219814,0.387,0.53,164.1,8.58,7.54
12511,로사리오,2016,16 1B,127,532,492,78,158,31,2,33,120,33,90,4,3,1,3,0.321,0.367,0.593,0.96,2.41,2.79,-0.38,130.4,0.184,0.06203007518796992,0.16917293233082706,0.06203007518796992,0.27199999999999996,92,0.4124812030075188,510,0.09803921568627451,0.11960784313725491,0.07254901960784314,0.322,0.456843137254902,0.414,0.661,172.0,5.24,5.5
12516,이형종,2018,18 LF,118,485,437,83,138,27,0,13,42,31,82,12,0,6,4,0.316,0.377,0.467,0.844,2.69,3.0,-0.31,120.2,0.158,0.06391752577319587,0.16907216494845362,0.026804123711340205,0.15100000000000002,98,0.3687422680412371,482,0.08713692946058091,0.16182572614107885,0.026970954356846474,0.15600000000000003,0.34970954356846473,0.358,0.442,129.0,3.34,2.78
12517,에반스,2016,16 1B,118,481,400,69,123,31,0,24,81,69,90,5,0,0,0,0.308,0.41,0.565,0.975,4.16,4.29,-0.13,148.7,0.197,0.14345114345114346,0.18711018711018712,0.0498960498960499,0.25699999999999995,68,0.4189189189189189,581,0.10499139414802065,0.1962134251290878,0.04647160068846816,0.194,0.3776592082616179,0.372,0.49,128.0,3.11,2.74
12534,최원준,2024,24 CF,136,508,438,75,128,23,3,9,56,50,66,8,0,21,9,0.292,0.371,0.42,0.791,2.24,2.5,-0.26,110.1,0.147,0.0984251968503937,0.12992125984251968,0.017716535433070866,0.128,93,0.3464566929133859,449,0.051224944320712694,0.15812917594654788,0.013363028953229399,0.09000000000000002,0.2752338530066815,0.289,0.332,64.5,-1.28,-0.13
